sampleID	bioSampleID	dataset	target_gene	marker	molecule	Tara_biome_original	expedition	basin	area	watling_basins	Biome	Tara_depth_nominal	province	station	deployment	core	pseudoreplicate	samp_size	samp_mat_process	samp_collect_device	collection_timestamp	collection_date	latitude	longitude	lower_size_...µm	upper_size_...µm	size_class	depth	primprod	calcite	nitrate	PAR_mean	ph	silicate	sst_mean	sst_range	srf_current	slope	PIC_mean	POC_mean	tsm_mean	sb_nitrate	sb_o2dissolve	sb_o2utilized	sb_silicate	sb_temp	phosphate	sb_salinity	wat_col_temp	seafloor_depth	POC_seafloor	POC_export
RNA_115	OMS1-S7-MC20-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S7	OMS1-S7-MC20	OMS1-S7-MC20-C6	OMS1-S7-MC20-C6-R1	2 ml	lifeguard preservation solution	multiple corer	12/03/2015	12/03/2015	12.136004	-117.2149443	0	1		4110.0	306	6.15505790710449	2	43	8.20505905151367	2	27	1.03873300552368	-0.0580209009349346	0.160784602165222	82.6433868408203	46.174430847168	0.0662182420492172	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6315307617188	6.80144691467285	-4124.35791015625	1.648807645	6.50984621047974
RNA_116	OMS1-S7-MC20-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S7	OMS1-S7-MC20	OMS1-S7-MC20-C6	OMS1-S7-MC20-C6-R2	2 ml	lifeguard preservation solution	multiple corer	12/03/2015	12/03/2015	12.136004	-117.2149443	0	1		4110.0	306	6.15505790710449	2	43	8.20505905151367	2	27	1.03873300552368	-0.0580209009349346	0.160784602165222	82.6433868408203	46.174430847168	0.0662182420492172	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6315307617188	6.80144691467285	-4124.35791015625	1.648807645	6.50984621047974
RNA_117	OMS1-S7-MC20-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S7	OMS1-S7-MC20	OMS1-S7-MC20-C6	OMS1-S7-MC20-C6-R3	2 ml	lifeguard preservation solution	multiple corer	12/03/2015	12/03/2015	12.136004	-117.2149443	0	1		4110.0	306	6.15505790710449	2	43	8.20505905151367	2	27	1.03873300552368	-0.0580209009349346	0.160784602165222	82.6433868408203	46.174430847168	0.0662182420492172	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6315307617188	6.80144691467285	-4124.35791015625	1.648807645	6.50984621047974
RNA_119	OMS1-S10-MC21-C2	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S10	OMS1-S10-MC21	OMS1-S10-MC21-C2	OMS1-S10-MC21-C2-R2	2 ml	lifeguard preservation solution	multiple corer	13/03/2015	13/03/2015	12.0545422	-117.2516235	0	1		4096.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.213020324707	0.0661420077085495	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_120	OMS1-S10-MC21-C2	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S10	OMS1-S10-MC21	OMS1-S10-MC21-C2	OMS1-S10-MC21-C2-R3	2 ml	lifeguard preservation solution	multiple corer	13/03/2015	13/03/2015	12.0545422	-117.2516235	0	1		4096.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.213020324707	0.0661420077085495	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_121	OMS1-S10-MC21-C5	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S10	OMS1-S10-MC21	OMS1-S10-MC21-C5	OMS1-S10-MC21-C5-R1	2 ml	lifeguard preservation solution	multiple corer	13/03/2015	13/03/2015	12.0545422	-117.2516235	0	1		4096.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.213020324707	0.0661420077085495	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_122	OMS1-S10-MC21-C5	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S10	OMS1-S10-MC21	OMS1-S10-MC21-C5	OMS1-S10-MC21-C5-R2	2 ml	lifeguard preservation solution	multiple corer	13/03/2015	13/03/2015	12.0545422	-117.2516235	0	1		4096.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.213020324707	0.0661420077085495	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_123	OMS1-S10-MC21-C5	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S10	OMS1-S10-MC21	OMS1-S10-MC21-C5	OMS1-S10-MC21-C5-R3	2 ml	lifeguard preservation solution	multiple corer	13/03/2015	13/03/2015	12.0545422	-117.2516235	0	1		4096.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.213020324707	0.0661420077085495	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_124	OMS1-S8-MC22-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S8	OMS1-S8-MC22	OMS1-S8-MC22-C6	OMS1-S8-MC22-C6-R1	2 ml	lifeguard preservation solution	multiple corer	14/03/2015	14/03/2015	12.1901485	-117.3713925	0	1		4179.0	306	6.15534114837646	2	43	8.20499992370605	2	27	1.02172100543976	-0.0633087381720543	0.165044501423836	82.635139465332	46.1796493530273	0.0669394284486771	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6293411254883	6.80255222320557	-4145.66015625	1.648807645	6.50984621047974
RNA_125	OMS1-S8-MC22-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S8	OMS1-S8-MC22	OMS1-S8-MC22-C6	OMS1-S8-MC22-C6-R2	2 ml	lifeguard preservation solution	multiple corer	14/03/2015	14/03/2015	12.1901485	-117.3713925	0	1		4179.0	306	6.15534114837646	2	43	8.20499992370605	2	27	1.02172100543976	-0.0633087381720543	0.165044501423836	82.635139465332	46.1796493530273	0.0669394284486771	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6293411254883	6.80255222320557	-4145.66015625	1.648807645	6.50984621047974
RNA_126	OMS1-S8-MC22-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S8	OMS1-S8-MC22	OMS1-S8-MC22-C6	OMS1-S8-MC22-C6-R3	2 ml	lifeguard preservation solution	multiple corer	14/03/2015	14/03/2015	12.1901485	-117.3713925	0	1		4179.0	306	6.15534114837646	2	43	8.20499992370605	2	27	1.02172100543976	-0.0633087381720543	0.165044501423836	82.635139465332	46.1796493530273	0.0669394284486771	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6293411254883	6.80255222320557	-4145.66015625	1.648807645	6.50984621047974
RNA_127	OMS1-S8-MC22-C11	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S8	OMS1-S8-MC22	OMS1-S8-MC22-C11	OMS1-S8-MC22-C11-R1	2 ml	lifeguard preservation solution	multiple corer	14/03/2015	14/03/2015	12.1901485	-117.3713925	0	1		4179.0	306	6.15534114837646	2	43	8.20499992370605	2	27	1.02172100543976	-0.0633087381720543	0.165044501423836	82.635139465332	46.1796493530273	0.0669394284486771	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6293411254883	6.80255222320557	-4145.66015625	1.648807645	6.50984621047974
RNA_128	OMS1-S8-MC22-C11	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S8	OMS1-S8-MC22	OMS1-S8-MC22-C11	OMS1-S8-MC22-C11-R2	2 ml	lifeguard preservation solution	multiple corer	14/03/2015	14/03/2015	12.1901485	-117.3713925	0	1		4179.0	306	6.15534114837646	2	43	8.20499992370605	2	27	1.02172100543976	-0.0633087381720543	0.165044501423836	82.635139465332	46.1796493530273	0.0669394284486771	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6293411254883	6.80255222320557	-4145.66015625	1.648807645	6.50984621047974
RNA_129	OMS1-S8-MC22-C11	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S8	OMS1-S8-MC22	OMS1-S8-MC22-C11	OMS1-S8-MC22-C11-R3	2 ml	lifeguard preservation solution	multiple corer	14/03/2015	14/03/2015	12.1901485	-117.3713925	0	1		4179.0	306	6.15534114837646	2	43	8.20499992370605	2	27	1.02172100543976	-0.0633087381720543	0.165044501423836	82.635139465332	46.1796493530273	0.0669394284486771	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6293411254883	6.80255222320557	-4145.66015625	1.648807645	6.50984621047974
RNA_130	OMS1-S11-MC23-C8	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S11	OMS1-S11-MC23	OMS1-S11-MC23-C8	OMS1-S11-MC23-C8-R1	2 ml	lifeguard preservation solution	multiple corer	16/03/2015	16/03/2015	12.009193	-117.3803555	0	1		4152.0	296.55419921875	6.94994306564331	2	43	8.20504474639893	2	27	1	-0.0482778511941433	0.301245301961899	88.3285522460938	46.8551902770996	0.0660258233547211	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.246158003807068	34.6332702636719	6.79736089706421	-4139.9677734375	1.648807645	6.50984621047974
RNA_131	OMS1-S11-MC23-C8	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S11	OMS1-S11-MC23	OMS1-S11-MC23-C8	OMS1-S11-MC23-C8-R2	2 ml	lifeguard preservation solution	multiple corer	16/03/2015	16/03/2015	12.009193	-117.3803555	0	1		4152.0	296.55419921875	6.94994306564331	2	43	8.20504474639893	2	27	1	-0.0482778511941433	0.301245301961899	88.3285522460938	46.8551902770996	0.0660258233547211	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.246158003807068	34.6332702636719	6.79736089706421	-4139.9677734375	1.648807645	6.50984621047974
RNA_132	OMS1-S11-MC23-C8	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S11	OMS1-S11-MC23	OMS1-S11-MC23-C8	OMS1-S11-MC23-C8-R3	2 ml	lifeguard preservation solution	multiple corer	16/03/2015	16/03/2015	12.009193	-117.3803555	0	1		4152.0	296.55419921875	6.94994306564331	2	43	8.20504474639893	2	27	1	-0.0482778511941433	0.301245301961899	88.3285522460938	46.8551902770996	0.0660258233547211	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.246158003807068	34.6332702636719	6.79736089706421	-4139.9677734375	1.648807645	6.50984621047974
RNA_133	OMS1-S11-MC23-C10	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S11	OMS1-S11-MC23	OMS1-S11-MC23-C10	OMS1-S11-MC23-C10-R1	2 ml	lifeguard preservation solution	multiple corer	16/03/2015	16/03/2015	12.009193	-117.3803555	0	1		4152.0	296.55419921875	6.94994306564331	2	43	8.20504474639893	2	27	1	-0.0482778511941433	0.301245301961899	88.3285522460938	46.8551902770996	0.0660258233547211	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.246158003807068	34.6332702636719	6.79736089706421	-4139.9677734375	1.648807645	6.50984621047974
RNA_134	OMS1-S11-MC23-C10	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S11	OMS1-S11-MC23	OMS1-S11-MC23-C10	OMS1-S11-MC23-C10-R2	2 ml	lifeguard preservation solution	multiple corer	16/03/2015	16/03/2015	12.009193	-117.3803555	0	1		4152.0	296.55419921875	6.94994306564331	2	43	8.20504474639893	2	27	1	-0.0482778511941433	0.301245301961899	88.3285522460938	46.8551902770996	0.0660258233547211	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.246158003807068	34.6332702636719	6.79736089706421	-4139.9677734375	1.648807645	6.50984621047974
RNA_135	OMS1-S11-MC23-C10	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S11	OMS1-S11-MC23	OMS1-S11-MC23-C10	OMS1-S11-MC23-C10-R3	2 ml	lifeguard preservation solution	multiple corer	16/03/2015	16/03/2015	12.009193	-117.3803555	0	1		4152.0	296.55419921875	6.94994306564331	2	43	8.20504474639893	2	27	1	-0.0482778511941433	0.301245301961899	88.3285522460938	46.8551902770996	0.0660258233547211	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.246158003807068	34.6332702636719	6.79736089706421	-4139.9677734375	1.648807645	6.50984621047974
RNA_136	OMS1-S12-MC24-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S12	OMS1-S12-MC24	OMS1-S12-MC24-C6	OMS1-S12-MC24-C6-R1	2 ml	lifeguard preservation solution	multiple corer	17/03/2015	17/03/2015	12.0273512	-117.325194	0	1		4127.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.4931602478027	0.0659204870462418	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_137	OMS1-S12-MC24-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S12	OMS1-S12-MC24	OMS1-S12-MC24-C6	OMS1-S12-MC24-C6-R2	2 ml	lifeguard preservation solution	multiple corer	17/03/2015	17/03/2015	12.0273512	-117.325194	0	1		4127.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.4931602478027	0.0659204870462418	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_138	OMS1-S12-MC24-C6	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S12	OMS1-S12-MC24	OMS1-S12-MC24-C6	OMS1-S12-MC24-C6-R3	2 ml	lifeguard preservation solution	multiple corer	17/03/2015	17/03/2015	12.0273512	-117.325194	0	1		4127.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.4931602478027	0.0659204870462418	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_139	OMS1-S12-MC24-C12	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S12	OMS1-S12-MC24	OMS1-S12-MC24-C12	OMS1-S12-MC24-C12-R1	2 ml	lifeguard preservation solution	multiple corer	17/03/2015	17/03/2015	12.0273512	-117.325194	0	1		4127.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.4931602478027	0.0659204870462418	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_140	OMS1-S12-MC24-C12	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S12	OMS1-S12-MC24	OMS1-S12-MC24-C12	OMS1-S12-MC24-C12-R2	2 ml	lifeguard preservation solution	multiple corer	17/03/2015	17/03/2015	12.0273512	-117.325194	0	1		4127.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.4931602478027	0.0659204870462418	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_141	OMS1-S12-MC24-C12	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S12	OMS1-S12-MC24	OMS1-S12-MC24-C12	OMS1-S12-MC24-C12-R3	2 ml	lifeguard preservation solution	multiple corer	17/03/2015	17/03/2015	12.0273512	-117.325194	0	1		4127.0	305.783996582031	6.24359512329102	2	43	8.20505809783936	2	27	1	-0.0574233084917068	0.156309500336647	86.1315078735352	46.4931602478027	0.0659204870462418	37.2823791503906	3.46193909645081	4.29799509048462	157.591400146484	1.49853301048279	0.246003597974777	34.630729675293	6.7960410118103	-4139.63818359375	1.648807645	6.50984621047974
RNA_142	UK1-U15-MC25-C10	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U15	UK1-U15-MC25	UK1-U15-MC25-C10	UK1-U15-MC25-C10-R1	2 ml	lifeguard preservation solution	multiple corer	18/03/2015	18/03/2015	12.5825535	-116.6509938	0	1		4224.0	300.361206054688	6.031081199646	2	43	8.20600032806396	2	27	1.88882994651794	-0.0702189430594444	0.629977703094482	89.3106536865234	46.1608009338379	0.0676338523626328	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6358795166016	6.86275196075439	-4113.85400390625	1.644217459	6.14332342147827
RNA_143	UK1-U15-MC25-C10	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U15	UK1-U15-MC25	UK1-U15-MC25-C10	UK1-U15-MC25-C10-R2	2 ml	lifeguard preservation solution	multiple corer	18/03/2015	18/03/2015	12.5825535	-116.6509938	0	1		4224.0	300.361206054688	6.031081199646	2	43	8.20600032806396	2	27	1.88882994651794	-0.0702189430594444	0.629977703094482	89.3106536865234	46.1608009338379	0.0676338523626328	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6358795166016	6.86275196075439	-4113.85400390625	1.644217459	6.14332342147827
RNA_144	UK1-U15-MC25-C10	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U15	UK1-U15-MC25	UK1-U15-MC25-C10	UK1-U15-MC25-C10-R3	2 ml	lifeguard preservation solution	multiple corer	18/03/2015	18/03/2015	12.5825535	-116.6509938	0	1		4224.0	300.361206054688	6.031081199646	2	43	8.20600032806396	2	27	1.88882994651794	-0.0702189430594444	0.629977703094482	89.3106536865234	46.1608009338379	0.0676338523626328	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6358795166016	6.86275196075439	-4113.85400390625	1.644217459	6.14332342147827
RNA_145	UK1-U15-MC25-C11	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U15	UK1-U15-MC25	UK1-U15-MC25-C11	UK1-U15-MC25-C11-R1	2 ml	lifeguard preservation solution	multiple corer	18/03/2015	18/03/2015	12.5825535	-116.6509938	0	1		4224.0	300.361206054688	6.031081199646	2	43	8.20600032806396	2	27	1.88882994651794	-0.0702189430594444	0.629977703094482	89.3106536865234	46.1608009338379	0.0676338523626328	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6358795166016	6.86275196075439	-4113.85400390625	1.644217459	6.14332342147827
RNA_146	UK1-U15-MC25-C11	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U15	UK1-U15-MC25	UK1-U15-MC25-C11	UK1-U15-MC25-C11-R2	2 ml	lifeguard preservation solution	multiple corer	18/03/2015	18/03/2015	12.5825535	-116.6509938	0	1		4224.0	300.361206054688	6.031081199646	2	43	8.20600032806396	2	27	1.88882994651794	-0.0702189430594444	0.629977703094482	89.3106536865234	46.1608009338379	0.0676338523626328	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6358795166016	6.86275196075439	-4113.85400390625	1.644217459	6.14332342147827
RNA_147	UK1-U15-MC25-C11	deep_sea	18S rRNA	V9	RNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U15	UK1-U15-MC25	UK1-U15-MC25-C11	UK1-U15-MC25-C11-R3	2 ml	lifeguard preservation solution	multiple corer	18/03/2015	18/03/2015	12.5825535	-116.6509938	0	1		4224.0	300.361206054688	6.031081199646	2	43	8.20600032806396	2	27	1.88882994651794	-0.0702189430594444	0.629977703094482	89.3106536865234	46.1608009338379	0.0676338523626328	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6358795166016	6.86275196075439	-4113.85400390625	1.644217459	6.14332342147827
RNA_148	SO237_03-3	deep_sea	18S rRNA	V9	RNA		VEMA	Atlantic Ocean	Mid Atlantic Ocean	AB2	Sediment		West Basin	SO237_03	SO237_03-3	SO237_03-3	SO237_03-3-1	2 ml	lifeguard preservation solution	multiple corer	19/12/2014	19/12/2014	10.7185	-25.06483	0	1		5498	473.416107177734	5.66800403594971	0	45	8.22696399688721	2	26	3.30322003364563	0.0192204993218184	1.06125700473785	101.889602661133	61.0572509765625	0.312860995531082	22.8747596740723	5.75999689102173	1.90298295021057	51.233470916748	2.32459998130798	0.103062398731709	34.9771499633789	6.81920194625854	-5410.69287109375	2.353771746	6.44434452056885
RNA_149	SO237_03-3	deep_sea	18S rRNA	V9	RNA		VEMA	Atlantic Ocean	Mid Atlantic Ocean	AB2	Sediment		West Basin	SO237_03	SO237_03-3	SO237_03-3	SO237_03-3-2	2 ml	lifeguard preservation solution	multiple corer	19/12/2014	19/12/2014	10.7185	-25.06483	0	1		5498.0	473.416107177734	5.66800403594971	0	45	8.22696399688721	2	26	3.30322003364563	0.0192204993218184	1.06125700473785	101.889602661133	61.0572509765625	0.312860995531082	22.8747596740723	5.75999689102173	1.90298295021057	51.233470916748	2.32459998130798	0.103062398731709	34.9771499633789	6.81920194625854	-5410.69287109375	2.353771746	6.44434452056885
